longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity
-122.26,37.54,5.0,1649.0,388.0,779.0,376.0,6.9635,406976.08,NEAR BAY
-122.27,37.54,5.0,2140.0,420.0,990.0,394.0,6.035,390565.0,NEAR BAY
-122.27,37.54,16.0,3913.0,565.0,1752.0,557.0,7.3644,405726.01,NEAR BAY
-122.27,37.54,15.0,2126.0,310.0,905.0,306.0,8.9083,491482.85,NEAR BAY
-122.26,37.56,23.0,7283.0,1342.0,3399.0,1298.0,5.6683,356713.0,NEAR BAY
-122.26,37.57,23.0,7995.0,1254.0,3484.0,1198.0,6.5948,382477.01,NEAR BAY
-122.25,37.56,19.0,7976.0,1406.0,3437.0,1338.0,5.6396,388501.0,NEAR BAY
-122.29,37.55,27.0,3789.0,874.0,2243.0,866.0,4.39,328772.01,NEAR OCEAN
-122.28,37.54,24.0,5114.0,1357.0,3169.0,1268.0,3.9699,305376.0,NEAR OCEAN
-122.29,37.54,43.0,2268.0,438.0,1151.0,449.0,4.9091,303427.0,NEAR OCEAN
-122.28,37.54,37.0,991.0,180.0,463.0,177.0,5.1701,310783.0,NEAR OCEAN
-122.29,37.54,39.0,1459.0,285.0,761.0,291.0,5.0081,323330.02,NEAR OCEAN
-122.29,37.54,41.0,1743.0,349.0,811.0,349.0,4.9464,299183.01,NEAR OCEAN
-122.29,37.53,35.0,2043.0,511.0,1089.0,504.0,3.0278,300802.0,NEAR OCEAN
-122.28,37.53,15.0,5417.0,1199.0,2593.0,1098.0,4.8047,319559.03,NEAR OCEAN
-122.28,37.53,34.0,1980.0,385.0,970.0,391.0,5.1207,321797.0,NEAR OCEAN
-122.27,37.53,43.0,1145.0,230.0,586.0,254.0,3.5,284581.0,NEAR OCEAN
-122.28,37.53,25.0,3710.0,1015.0,2068.0,958.0,3.5445,325861.01,NEAR OCEAN
-122.29,37.52,33.0,4104.0,751.0,1837.0,771.0,5.3506,376279.0,NEAR OCEAN
-122.28,37.52,27.0,2958.0,655.0,1285.0,577.0,4.0801,389981.01,NEAR OCEAN
-122.28,37.52,29.0,1526.0,355.0,724.0,315.0,4.0313,345081.0,NEAR OCEAN
-122.28,37.52,38.0,2197.0,357.0,1228.0,373.0,5.4719,364841.02,NEAR OCEAN
-122.29,37.52,38.0,3767.0,603.0,1455.0,615.0,6.8787,405401.08,NEAR OCEAN
-122.3,37.52,38.0,2769.0,387.0,994.0,395.0,5.5902,401705.02,NEAR OCEAN
-122.3,37.51,35.0,2789.0,445.0,1156.0,404.0,5.4322,367646.01,NEAR OCEAN
-122.3,37.52,32.0,2297.0,347.0,871.0,342.0,8.1039,411711.21,NEAR OCEAN
-122.31,37.52,24.0,2328.0,335.0,969.0,354.0,7.7364,446728.22,NEAR OCEAN
-122.32,37.52,26.0,4042.0,591.0,1611.0,578.0,8.4693,441081.28,NEAR OCEAN
-122.31,37.5,22.0,14034.0,3020.0,6266.0,2952.0,4.3939,452080.03,NEAR OCEAN
-122.27,37.52,35.0,1051.0,259.0,517.0,234.0,3.7,318444.0,NEAR OCEAN
-122.27,37.51,36.0,1406.0,224.0,598.0,237.0,5.8964,400839.04,NEAR OCEAN
-122.29,37.51,35.0,3040.0,520.0,1374.0,518.0,6.1004,415685.01,NEAR OCEAN
-122.26,37.52,34.0,483.0,131.0,291.0,157.0,3.0833,285685.05,NEAR OCEAN
-122.26,37.51,46.0,672.0,149.0,351.0,136.0,5.3264,277765.0,NEAR OCEAN
-122.25,37.51,45.0,989.0,174.0,504.0,180.0,4.8382,300588.0,NEAR OCEAN
-122.25,37.5,44.0,348.0,79.0,154.0,73.0,4.7708,272200.0,NEAR OCEAN
-122.27,37.51,39.0,3996.0,793.0,1744.0,761.0,4.5075,349145.0,NEAR OCEAN
-122.26,37.51,29.0,3703.0,1075.0,1611.0,1025.0,2.7075,296704.0,NEAR OCEAN
-122.26,37.5,24.0,2307.0,510.0,842.0,507.0,3.6111,343979.0,NEAR OCEAN
-122.26,37.5,52.0,878.0,186.0,393.0,186.0,3.7045,322305.0,NEAR OCEAN
-122.25,37.5,45.0,1812.0,336.0,752.0,329.0,4.95,330367.0,NEAR OCEAN
-122.25,37.49,43.0,2607.0,477.0,1225.0,461.0,4.224,357627.0,NEAR OCEAN
-122.25,37.49,40.0,2709.0,521.0,1156.0,510.0,4.6366,383237.0,NEAR OCEAN
-122.25,37.49,44.0,4420.0,743.0,1790.0,735.0,6.142,402316.08,NEAR OCEAN
-122.26,37.5,44.0,6983.0,1131.0,2818.0,1115.0,5.6271,385295.04,NEAR OCEAN
-122.28,37.51,33.0,4719.0,,1980.0,757.0,6.1064,402201.1,NEAR OCEAN
-122.28,37.5,33.0,6499.0,998.0,2694.0,957.0,7.4787,436210.04,NEAR OCEAN
-122.28,37.49,25.0,7335.0,1157.0,2626.0,1049.0,6.5475,409919.05,NEAR OCEAN
-122.28,37.49,29.0,4148.0,635.0,1638.0,627.0,6.912,447114.06,NEAR OCEAN
-122.27,37.48,26.0,3542.0,507.0,1392.0,524.0,8.5184,480931.77,NEAR OCEAN
-122.26,37.48,34.0,4453.0,682.0,1805.0,672.0,5.6038,416682.02,NEAR OCEAN
-122.29,37.48,15.0,5480.0,892.0,2009.0,831.0,7.4678,480632.83,NEAR OCEAN
-122.27,37.47,44.0,3022.0,473.0,1235.0,477.0,6.7058,481181.18,NEAR OCEAN
-122.26,37.46,26.0,5067.0,750.0,1996.0,728.0,7.0001,475222.72,NEAR OCEAN
-122.28,37.47,44.0,863.0,114.0,281.0,99.0,6.8879,488190.86,NEAR OCEAN
-122.24,37.47,41.0,1183.0,203.0,455.0,171.0,5.1071,314261.01,NEAR OCEAN
-122.25,37.48,37.0,3507.0,569.0,1663.0,608.0,5.0863,415969.0,NEAR OCEAN
-122.24,37.47,40.0,1504.0,270.0,689.0,287.0,6.1244,354211.09,NEAR OCEAN
-122.25,37.47,38.0,645.0,124.0,265.0,103.0,5.4688,305656.0,NEAR OCEAN
-122.25,37.47,35.0,3183.0,515.0,1313.0,487.0,5.9062,386862.02,NEAR OCEAN
-122.25,37.48,45.0,2743.0,390.0,974.0,400.0,7.1621,492608.86,NEAR OCEAN
-122.24,37.48,45.0,4126.0,696.0,1722.0,668.0,4.8966,356135.0,NEAR OCEAN
-122.24,37.48,40.0,4459.0,1027.0,2080.0,982.0,3.5322,332142.01,NEAR OCEAN
-122.24,37.48,47.0,2423.0,407.0,1010.0,407.0,6.2154,414819.14,NEAR OCEAN
-122.24,37.49,30.0,2956.0,590.0,1191.0,594.0,3.7463,389323.0,NEAR OCEAN
-122.24,37.49,38.0,4105.0,950.0,2561.0,909.0,3.8684,293843.0,NEAR OCEAN
-122.21,37.48,39.0,1535.0,340.0,1204.0,370.0,2.8482,240331.0,NEAR BAY
-122.23,37.49,11.0,840.0,329.0,1338.0,345.0,2.3333,222099.0,NEAR OCEAN
-122.21,37.49,24.0,2528.0,947.0,2437.0,861.0,2.2746,211768.0,NEAR BAY
-122.22,37.48,47.0,2570.0,783.0,3107.0,724.0,2.8058,227001.0,NEAR OCEAN
-122.22,37.48,34.0,1541.0,584.0,1564.0,558.0,2.56,245973.0,NEAR OCEAN
-122.24,37.49,19.0,322.0,112.0,191.0,102.0,2.5833,415008.67,NEAR OCEAN
-122.24,37.55,3.0,6164.0,1175.0,2198.0,975.0,6.7413,408140.02,NEAR BAY
-122.25,37.53,16.0,4428.0,664.0,1677.0,623.0,7.6864,412815.02,NEAR BAY
-122.26,37.53,4.0,5233.0,1109.0,1690.0,907.0,6.2007,374119.13,NEAR BAY
-122.25,37.52,14.0,1472.0,291.0,876.0,292.0,4.3594,335600.0,NEAR BAY
-122.21,37.52,18.0,2962.0,945.0,1639.0,851.0,2.7399,144284.0,NEAR BAY
-122.19,37.48,35.0,7067.0,1646.0,5380.0,1597.0,4.1776,288627.1,NEAR BAY
-122.21,37.48,20.0,505.0,216.0,326.0,216.0,2.9286,246520.02,NEAR BAY
-122.21,37.48,37.0,1326.0,335.0,1771.0,335.0,3.0147,215268.0,NEAR BAY
-122.2,37.48,32.0,640.0,166.0,991.0,160.0,1.9844,239063.0,NEAR BAY
-122.2,37.48,41.0,733.0,155.0,652.0,140.0,5.1654,256961.02,NEAR BAY
-122.2,37.48,30.0,1170.0,258.0,610.0,243.0,3.4427,268380.01,NEAR BAY
-122.19,37.48,45.0,886.0,165.0,492.0,173.0,4.2708,273565.01,NEAR BAY
-122.19,37.48,38.0,1300.0,269.0,608.0,292.0,4.5568,288746.04,NEAR BAY
-122.19,37.47,44.0,1371.0,263.0,589.0,301.0,4.8068,305304.04,NEAR BAY
-122.2,37.47,44.0,1927.0,332.0,846.0,362.0,4.2083,323139.12,NEAR BAY
-122.2,37.47,37.0,1053.0,266.0,939.0,267.0,3.1989,286306.0,NEAR BAY
-122.2,37.47,37.0,1403.0,369.0,1587.0,331.0,2.8258,226262.0,NEAR BAY
-122.21,37.47,33.0,1266.0,415.0,1991.0,334.0,2.92,212905.0,NEAR OCEAN
-122.21,37.47,26.0,1777.0,555.0,1966.0,497.0,3.0472,239680.0,NEAR OCEAN
-122.21,37.47,43.0,733.0,162.0,497.0,175.0,3.2708,253574.0,NEAR OCEAN
-122.22,37.47,23.0,7740.0,1943.0,4124.0,1743.0,3.3268,322493.05,NEAR OCEAN
-122.22,37.47,35.0,367.0,113.0,398.0,109.0,2.5,208361.04,NEAR OCEAN
-122.22,37.47,28.0,5956.0,1612.0,3571.0,1549.0,3.1864,297432.05,NEAR OCEAN
-122.23,37.48,33.0,3108.0,805.0,1895.0,717.0,3.3015,291162.02,NEAR OCEAN
-122.23,37.47,39.0,5264.0,1259.0,3057.0,1265.0,3.623,290382.01,NEAR OCEAN
-122.23,37.48,38.0,1578.0,399.0,879.0,388.0,2.7969,277284.0,NEAR OCEAN
-122.24,37.47,35.0,2283.0,491.0,1148.0,436.0,4.5556,326167.01,NEAR OCEAN
-122.24,37.47,36.0,2021.0,433.0,1117.0,432.0,3.929,311412.0,NEAR OCEAN
-122.23,37.46,33.0,2643.0,464.0,1015.0,427.0,4.2232,355974.02,NEAR OCEAN
-122.23,37.46,26.0,4670.0,1039.0,2103.0,933.0,4.4167,340225.03,NEAR OCEAN
-122.25,37.46,33.0,6841.0,950.0,2681.0,980.0,7.1088,441674.03,NEAR OCEAN
-122.24,37.46,36.0,4686.0,781.0,2254.0,845.0,6.1043,359897.03,NEAR OCEAN
-122.26,37.45,17.0,2742.0,441.0,986.0,421.0,5.9285,453903.02,NEAR OCEAN
-122.23,37.46,36.0,6090.0,1057.0,3081.0,1075.0,5.6629,358112.03,NEAR OCEAN
-122.22,37.46,37.0,2586.0,495.0,1208.0,502.0,4.3214,341852.02,NEAR OCEAN
-122.23,37.45,34.0,4177.0,723.0,1586.0,660.0,5.0457,389317.02,NEAR OCEAN
-122.23,37.45,29.0,1617.0,235.0,758.0,246.0,7.7932,445681.29,NEAR OCEAN
-122.22,37.46,13.0,2888.0,546.0,1182.0,504.0,6.0255,414445.06,NEAR OCEAN
-122.2,37.46,40.0,1723.0,208.0,976.0,209.0,9.8892,500001.0,NEAR OCEAN
-122.2,37.44,31.0,2328.0,270.0,722.0,247.0,15.0001,500001.0,NEAR OCEAN
-122.22,37.44,32.0,4281.0,501.0,1318.0,484.0,15.0001,500001.0,NEAR OCEAN
-122.21,37.46,48.0,2560.0,322.0,921.0,301.0,10.8758,500001.0,NEAR OCEAN
-122.21,37.46,40.0,1777.0,207.0,577.0,207.0,15.0001,500001.0,NEAR OCEAN
-122.18,37.46,40.0,2529.0,293.0,831.0,258.0,15.0001,500001.0,NEAR BAY
-122.2,37.47,40.0,2959.0,389.0,985.0,365.0,9.9025,500001.0,NEAR BAY
-122.18,37.47,37.0,2848.0,328.0,852.0,327.0,13.367,500001.0,NEAR BAY
-122.16,37.47,44.0,2581.0,437.0,1006.0,414.0,5.397,341807.03,NEAR BAY
-122.17,37.48,39.0,2427.0,401.0,1178.0,408.0,5.9629,368714.0,NEAR BAY
-122.16,37.47,33.0,3687.0,852.0,3091.0,852.0,2.6506,171577.0,NEAR BAY
-122.16,37.48,36.0,2238.0,479.0,1949.0,457.0,2.3769,170046.0,NEAR BAY
-122.14,37.5,46.0,30.0,4.0,13.0,5.0,15.0001,386123.5,NEAR BAY
-122.14,37.48,36.0,1210.0,236.0,981.0,239.0,4.0039,224583.01,NEAR BAY
-122.14,37.47,36.0,2081.0,412.0,1931.0,373.0,3.7917,187768.0,NEAR BAY
-122.12,37.48,36.0,880.0,177.0,795.0,188.0,3.8194,190827.0,NEAR BAY
-122.13,37.47,25.0,1630.0,353.0,1546.0,371.0,5.0893,205904.02,NEAR BAY
-122.13,37.46,37.0,1576.0,334.0,1385.0,323.0,2.5294,173671.0,NEAR BAY
-122.13,37.46,35.0,1321.0,300.0,1133.0,287.0,3.7312,177772.0,NEAR BAY
-122.12,37.45,38.0,1276.0,314.0,955.0,287.0,2.0096,184488.0,NEAR BAY
-122.13,37.46,31.0,2247.0,573.0,1711.0,511.0,3.2642,196389.0,NEAR BAY
-122.13,37.47,30.0,1480.0,294.0,1126.0,301.0,4.983,209797.01,NEAR BAY
-122.14,37.47,37.0,3373.0,815.0,2909.0,705.0,2.8868,171545.0,NEAR BAY
-122.15,37.47,37.0,1844.0,382.0,1634.0,417.0,2.7993,198330.0,NEAR BAY
-122.15,37.47,38.0,1560.0,301.0,1331.0,316.0,3.0521,197020.0,NEAR BAY
-122.15,37.46,30.0,4198.0,1244.0,2678.0,1147.0,3.6712,295884.0,NEAR BAY
-122.14,37.46,27.0,5580.0,2009.0,4165.0,1763.0,2.4375,191022.0,NEAR BAY
-122.15,37.47,39.0,1295.0,239.0,566.0,242.0,5.6407,358046.07,NEAR BAY
-122.15,37.46,42.0,1995.0,412.0,794.0,374.0,5.6234,365781.01,NEAR BAY
-122.16,37.46,45.0,2068.0,348.0,844.0,366.0,6.227,418115.13,NEAR BAY
-122.16,37.45,50.0,196.0,41.0,76.0,42.0,7.6129,351488.03,NEAR BAY
-122.16,37.46,32.0,2663.0,661.0,1403.0,733.0,4.2667,392145.07,NEAR BAY
-122.17,37.46,47.0,2312.0,332.0,1044.0,282.0,9.459,500001.0,NEAR BAY
-122.19,37.46,34.0,5419.0,1183.0,2002.0,1138.0,4.1985,431496.61,NEAR BAY
-122.17,37.45,33.0,1828.0,396.0,766.0,378.0,4.4531,440688.63,NEAR BAY
-122.17,37.45,35.0,1025.0,242.0,388.0,232.0,5.1995,451232.71,NEAR BAY
-122.18,37.45,43.0,2061.0,437.0,817.0,385.0,4.4688,414402.12,NEAR BAY
-122.18,37.45,37.0,5257.0,1360.0,2128.0,1264.0,4.0,341329.13,NEAR BAY
-122.19,37.45,18.0,1636.0,414.0,853.0,439.0,5.1032,405177.05,NEAR OCEAN
-122.18,37.44,44.0,2237.0,347.0,948.0,346.0,8.2436,498655.96,NEAR OCEAN
-122.19,37.44,38.0,3383.0,456.0,1203.0,465.0,9.3198,497253.98,NEAR OCEAN
-122.19,37.44,39.0,4402.0,618.0,1616.0,631.0,8.9955,494374.93,NEAR OCEAN
-122.2,37.43,38.0,3626.0,528.0,1350.0,532.0,7.3681,460636.3,NEAR OCEAN
-122.21,37.44,35.0,1140.0,193.0,486.0,199.0,4.6908,317656.06,NEAR OCEAN
-122.2,37.43,40.0,2223.0,412.0,1050.0,417.0,5.2421,413402.03,NEAR OCEAN
-122.19,37.43,39.0,2392.0,420.0,937.0,406.0,6.6136,465974.2,NEAR OCEAN
-122.2,37.43,22.0,3294.0,744.0,1337.0,655.0,5.2391,459726.7,NEAR OCEAN
-122.21,37.43,33.0,1606.0,254.0,727.0,271.0,8.6963,495350.95,NEAR OCEAN
-122.21,37.43,23.0,5741.0,1012.0,1843.0,888.0,5.7211,382669.24,NEAR OCEAN
-122.23,37.42,16.0,1945.0,320.0,512.0,300.0,7.4542,471292.78,NEAR OCEAN
-122.19,37.42,47.0,932.0,167.0,295.0,116.0,8.4375,489535.81,NEAR OCEAN
-122.21,37.43,20.0,975.0,134.0,324.0,146.0,9.7796,499144.97,NEAR OCEAN
-122.21,37.42,28.0,564.0,72.0,191.0,79.0,11.9666,481852.78,NEAR OCEAN
-122.2,37.4,37.0,1296.0,194.0,540.0,192.0,8.2782,495023.89,NEAR OCEAN
-122.2,37.4,30.0,2612.0,338.0,980.0,324.0,10.0481,500001.0,NEAR OCEAN
-122.21,37.38,28.0,4518.0,578.0,1489.0,559.0,11.3176,500001.0,NEAR OCEAN
-122.2,37.35,17.0,3095.0,442.0,1173.0,424.0,13.2986,491022.89,NEAR BAY
-122.21,37.37,34.0,1476.0,217.0,613.0,223.0,8.2883,491506.78,NEAR OCEAN
-122.22,37.37,26.0,440.0,202.0,322.0,218.0,5.1831,369931.08,NEAR OCEAN
-122.22,37.36,34.0,1559.0,243.0,600.0,242.0,8.7382,490669.89,NEAR OCEAN
-122.22,37.4,32.0,2297.0,287.0,814.0,283.0,15.0001,500001.0,NEAR OCEAN
-122.25,37.45,34.0,2999.0,365.0,927.0,369.0,10.2811,500001.0,NEAR OCEAN
-122.27,37.45,41.0,830.0,136.0,353.0,153.0,6.3824,469116.81,NEAR OCEAN
-122.24,37.43,36.0,2410.0,361.0,934.0,377.0,7.652,492629.86,NEAR OCEAN
-122.27,37.43,33.0,1601.0,223.0,629.0,215.0,15.0001,500001.0,NEAR OCEAN
-122.25,37.39,33.0,370.0,42.0,153.0,53.0,10.6514,495316.97,NEAR OCEAN
-122.26,37.38,28.0,1103.0,164.0,415.0,154.0,7.8633,466185.72,NEAR OCEAN
-122.29,37.41,30.0,6373.0,854.0,2149.0,798.0,10.6868,500001.0,NEAR OCEAN
-122.46,37.51,23.0,949.0,151.0,399.0,149.0,5.6286,393361.01,NEAR OCEAN
-122.47,37.5,18.0,2297.0,416.0,1086.0,381.0,4.875,350827.0,NEAR OCEAN
-122.47,37.5,25.0,950.0,259.0,404.0,195.0,3.1937,353387.0,NEAR OCEAN
-122.48,37.51,22.0,1564.0,278.0,761.0,270.0,4.7578,340359.0,NEAR OCEAN
-122.47,37.51,15.0,4974.0,764.0,2222.0,774.0,6.7606,377229.05,NEAR OCEAN
-122.44,37.52,16.0,7077.0,1179.0,3502.0,1148.0,5.9919,360084.05,NEAR OCEAN
-122.53,37.5,19.0,4768.0,807.0,2199.0,805.0,6.1896,344777.02,NEAR OCEAN
-122.49,37.54,15.0,3456.0,545.0,1527.0,535.0,6.3256,372533.05,NEAR OCEAN
-122.51,37.53,17.0,1574.0,262.0,672.0,241.0,7.2929,377431.08,NEAR OCEAN
-122.5,37.51,11.0,749.0,137.0,355.0,124.0,8.2364,391637.11,NEAR OCEAN
-122.49,37.5,21.0,1209.0,309.0,801.0,259.0,4.5625,429870.0,NEAR OCEAN
-122.43,37.43,17.0,11999.0,2249.0,5467.0,1989.0,4.8405,374283.06,NEAR OCEAN
-122.34,37.46,21.0,1799.0,293.0,576.0,277.0,7.439,485401.88,NEAR OCEAN
-122.38,37.34,33.0,1054.0,209.0,400.0,161.0,7.7773,451949.51,NEAR OCEAN
-122.33,37.39,52.0,573.0,102.0,232.0,92.0,6.2263,387811.24,NEAR OCEAN
-122.27,37.32,37.0,2607.0,534.0,1346.0,507.0,5.3951,369596.06,NEAR OCEAN
-122.27,37.24,30.0,2762.0,593.0,1581.0,502.0,5.1002,327584.02,NEAR OCEAN
-122.38,37.18,52.0,1746.0,315.0,941.0,220.0,3.3047,318763.0,NEAR OCEAN
-119.77,34.44,24.0,5652.0,1313.0,2312.0,1294.0,2.4717,277604.03,NEAR OCEAN
-119.78,34.45,9.0,1830.0,353.0,1515.0,220.0,4.2109,381089.01,NEAR OCEAN
-119.79,34.45,24.0,2746.0,433.0,1076.0,380.0,5.8635,366873.06,NEAR OCEAN
-119.75,34.45,26.0,3578.0,677.0,1504.0,618.0,4.1375,371988.0,NEAR OCEAN
-119.75,34.44,28.0,1080.0,298.0,524.0,251.0,1.8432,307176.0,NEAR OCEAN
-119.76,34.44,28.0,1985.0,582.0,1092.0,548.0,2.4701,271596.0,NEAR OCEAN
-119.75,34.45,6.0,2864.0,,1404.0,603.0,5.5073,271753.0,NEAR OCEAN
-119.78,34.48,21.0,2377.0,322.0,1007.0,328.0,7.9248,446390.39,NEAR OCEAN
-119.75,34.5,26.0,3563.0,579.0,1479.0,575.0,5.9522,305549.05,<1H OCEAN
-119.78,34.45,23.0,2077.0,306.0,705.0,256.0,6.4744,328633.08,NEAR OCEAN
-119.73,34.44,38.0,1729.0,,801.0,395.0,3.1364,324604.0,NEAR OCEAN
-119.73,34.43,35.0,2703.0,654.0,1383.0,631.0,4.5278,327812.01,NEAR OCEAN
-119.74,34.44,26.0,4257.0,1031.0,1861.0,950.0,3.4047,272840.03,NEAR OCEAN
-119.72,34.43,30.0,2491.0,656.0,1091.0,576.0,2.5139,265152.0,<1H OCEAN
-119.72,34.43,27.0,984.0,299.0,777.0,313.0,2.5694,231659.0,<1H OCEAN
-119.72,34.43,46.0,1332.0,329.0,746.0,310.0,3.6719,320504.0,<1H OCEAN
-119.72,34.43,36.0,1156.0,309.0,521.0,304.0,2.6014,313314.0,<1H OCEAN
-119.72,34.43,33.0,1028.0,377.0,753.0,356.0,2.3454,250085.01,<1H OCEAN
-119.71,34.43,18.0,1170.0,372.0,681.0,346.0,2.1974,254537.01,<1H OCEAN
-119.71,34.42,31.0,1643.0,499.0,1253.0,499.0,3.1563,252786.0,<1H OCEAN
-119.71,34.43,47.0,1572.0,417.0,790.0,384.0,2.6429,285162.01,<1H OCEAN
-119.72,34.44,50.0,3265.0,509.0,1256.0,443.0,6.3997,474989.74,<1H OCEAN
-119.71,34.44,52.0,1837.0,343.0,711.0,355.0,4.1316,376218.0,<1H OCEAN
-119.7,34.43,37.0,1462.0,306.0,678.0,322.0,5.1545,384336.01,<1H OCEAN
-119.71,34.43,48.0,2408.0,536.0,1005.0,497.0,3.5213,377329.0,<1H OCEAN
-119.7,34.43,39.0,1486.0,467.0,758.0,409.0,2.6875,305973.0,<1H OCEAN
-119.7,34.43,52.0,977.0,289.0,412.0,272.0,2.125,302823.01,<1H OCEAN
-119.7,34.47,32.0,3725.0,569.0,1304.0,527.0,7.7261,468625.66,<1H OCEAN
-119.72,34.47,34.0,3262.0,533.0,1265.0,502.0,5.8411,387851.13,<1H OCEAN
-119.71,34.45,35.0,2183.0,363.0,988.0,351.0,5.5922,361997.02,<1H OCEAN
-119.71,34.44,41.0,2220.0,367.0,927.0,355.0,5.3184,348394.05,<1H OCEAN
-119.72,34.44,43.0,1781.0,342.0,663.0,358.0,4.7,310583.03,<1H OCEAN
-119.72,34.44,39.0,1489.0,304.0,700.0,268.0,3.8819,289411.0,<1H OCEAN
-119.73,34.44,48.0,2114.0,390.0,973.0,367.0,4.8021,337707.0,NEAR OCEAN
-119.73,34.45,44.0,2261.0,328.0,763.0,294.0,6.7449,432587.23,<1H OCEAN
-119.74,34.44,27.0,1251.0,282.0,503.0,283.0,2.8,325627.01,NEAR OCEAN
-119.74,34.45,29.0,2526.0,388.0,1092.0,409.0,6.0597,375666.02,<1H OCEAN
-119.69,34.44,41.0,1989.0,271.0,666.0,269.0,6.8406,473223.76,<1H OCEAN
-119.69,34.43,44.0,2440.0,485.0,1011.0,442.0,4.149,376197.04,<1H OCEAN
-119.7,34.43,35.0,1402.0,369.0,654.0,385.0,2.6205,326012.07,<1H OCEAN
-119.69,34.43,43.0,1257.0,311.0,671.0,263.0,2.875,282164.0,<1H OCEAN
-119.69,34.43,37.0,2801.0,497.0,1150.0,476.0,5.8311,384939.15,<1H OCEAN
-119.68,34.44,23.0,2600.0,398.0,917.0,374.0,8.7394,478333.8,<1H OCEAN
-119.67,34.47,35.0,2700.0,422.0,1995.0,383.0,4.9757,404480.6,<1H OCEAN
-119.66,34.44,26.0,2790.0,413.0,1014.0,397.0,6.5631,426631.6,<1H OCEAN
-119.66,34.43,27.0,5509.0,1059.0,2591.0,979.0,3.8456,411983.61,<1H OCEAN
-119.67,34.44,32.0,3202.0,537.0,1316.0,538.0,5.2888,431127.11,<1H OCEAN
-119.69,34.43,30.0,1273.0,343.0,1082.0,325.0,2.5104,225766.0,<1H OCEAN
-119.68,34.43,33.0,1961.0,462.0,1693.0,445.0,2.9896,223340.01,<1H OCEAN
-119.68,34.43,49.0,1785.0,386.0,1267.0,380.0,3.5208,249048.0,<1H OCEAN
-119.67,34.38,28.0,1814.0,526.0,849.0,420.0,3.1625,326968.01,<1H OCEAN
-119.68,34.42,38.0,1452.0,354.0,1139.0,340.0,2.707,232682.0,<1H OCEAN
-119.67,34.43,39.0,1467.0,381.0,1404.0,374.0,2.3681,227629.0,<1H OCEAN
-119.67,34.42,37.0,1673.0,444.0,1477.0,446.0,2.0643,232798.0,<1H OCEAN
-119.67,34.42,23.0,1333.0,393.0,1369.0,381.0,2.5947,227728.0,<1H OCEAN
-119.7,34.43,52.0,1364.0,460.0,804.0,400.0,2.375,277419.0,<1H OCEAN
-119.7,34.42,52.0,329.0,109.0,291.0,102.0,1.4722,286124.0,<1H OCEAN
-119.7,34.42,41.0,725.0,239.0,582.0,214.0,3.1667,313594.0,<1H OCEAN
-119.69,34.42,17.0,1826.0,544.0,1325.0,532.0,1.2762,258785.02,<1H OCEAN
-119.69,34.42,52.0,302.0,112.0,392.0,114.0,2.5978,263134.03,<1H OCEAN
-119.71,34.42,52.0,1838.0,692.0,851.0,576.0,1.4851,243691.0,<1H OCEAN
-119.71,34.42,49.0,1560.0,436.0,1041.0,411.0,2.925,240151.0,<1H OCEAN
-119.71,34.42,39.0,1172.0,322.0,606.0,316.0,2.16,263707.0,<1H OCEAN
-119.71,34.42,50.0,840.0,279.0,488.0,270.0,2.2097,268141.0,<1H OCEAN
-119.7,34.42,43.0,1802.0,557.0,1490.0,538.0,2.675,236818.0,<1H OCEAN
-119.7,34.41,52.0,1526.0,458.0,1633.0,449.0,2.2069,224927.0,NEAR OCEAN
-119.72,34.42,37.0,1635.0,427.0,1027.0,408.0,3.5905,277765.0,NEAR OCEAN
-119.72,34.42,31.0,1524.0,383.0,1257.0,398.0,2.6019,241227.0,NEAR OCEAN
-119.72,34.42,49.0,1610.0,370.0,961.0,351.0,2.6983,253077.0,NEAR OCEAN
-119.72,34.42,52.0,1759.0,387.0,980.0,402.0,4.0125,273928.0,NEAR OCEAN
-119.71,34.42,52.0,1411.0,324.0,1091.0,306.0,4.1062,255717.0,<1H OCEAN
-119.71,34.42,23.0,2068.0,658.0,1898.0,570.0,2.5506,222207.0,<1H OCEAN
-119.71,34.41,31.0,1034.0,319.0,997.0,308.0,2.6538,225565.0,NEAR OCEAN
-119.73,34.35,20.0,1648.0,319.0,905.0,307.0,4.375,330001.01,NEAR OCEAN
-119.71,34.36,34.0,1706.0,276.0,628.0,243.0,4.1842,347857.0,NEAR OCEAN
-119.7,34.36,35.0,1604.0,334.0,904.0,337.0,4.7411,331360.0,NEAR OCEAN
-119.71,34.4,36.0,1846.0,358.0,748.0,329.0,4.2283,341314.04,NEAR OCEAN
-119.7,34.4,25.0,1858.0,493.0,865.0,460.0,3.0938,265345.01,NEAR OCEAN
-119.72,34.41,35.0,871.0,145.0,354.0,154.0,4.3214,335225.01,NEAR OCEAN
-119.71,34.4,27.0,3782.0,771.0,1742.0,751.0,4.0451,299506.04,NEAR OCEAN
-119.71,34.41,18.0,1225.0,317.0,694.0,306.0,3.6823,259118.05,NEAR OCEAN
-119.7,34.41,19.0,1215.0,360.0,1349.0,423.0,2.6607,230661.0,NEAR OCEAN
-119.7,34.41,19.0,2086.0,575.0,1701.0,530.0,2.8042,233286.0,NEAR OCEAN
-119.69,34.38,39.0,1383.0,459.0,677.0,362.0,2.25,285570.05,NEAR OCEAN
